,age,duree_paiement,montant,duree_rente,type_prime,produit
32631,21,11,1082984.9047413003,5,ANNUELLE,2.5M
32632,22,11,1083925.158689503,5,ANNUELLE,2.5M
32633,23,11,1084987.5436102815,5,ANNUELLE,2.5M
32634,24,11,1086185.230921073,5,ANNUELLE,2.5M
32635,25,11,1087558.1194836285,5,ANNUELLE,2.5M
32636,26,11,1089092.8924281516,5,ANNUELLE,2.5M
32637,27,11,1090832.0041414306,5,ANNUELLE,2.5M
32638,28,11,1092849.3413059805,5,ANNUELLE,2.5M
32639,29,11,1095198.539712934,5,ANNUELLE,2.5M
32640,30,11,1097999.8881614495,5,ANNUELLE,2.5M
32641,31,11,1101393.9124305437,5,ANNUELLE,2.5M
32642,32,11,1105368.8861386362,5,ANNUELLE,2.5M
32643,33,11,1109915.5545411545,5,ANNUELLE,2.5M
32644,34,11,1114967.7090183955,5,ANNUELLE,2.5M
32645,35,11,1120643.7885195646,5,ANNUELLE,2.5M
32646,36,11,1126928.287069377,5,ANNUELLE,2.5M
32647,37,11,1133879.3433915235,5,ANNUELLE,2.5M
32648,38,11,1141466.8899321877,5,ANNUELLE,2.5M
32649,39,11,1149611.236502646,5,ANNUELLE,2.5M
32650,40,11,1158213.5519577796,5,ANNUELLE,2.5M
32651,41,11,1167068.3430394982,5,ANNUELLE,2.5M
32652,42,11,1176181.7507227336,5,ANNUELLE,2.5M
32653,43,11,1185460.1984046525,5,ANNUELLE,2.5M
32654,44,11,1194865.9806275698,5,ANNUELLE,2.5M
32655,45,11,1204344.2680346617,5,ANNUELLE,2.5M
32656,46,11,1213983.700639516,5,ANNUELLE,2.5M
32657,47,11,1223992.6665668837,5,ANNUELLE,2.5M
32658,48,11,1234625.4851140585,5,ANNUELLE,2.5M
32659,49,11,1246160.4593771277,5,ANNUELLE,2.5M
32660,50,11,1258917.0341176337,5,ANNUELLE,2.5M
32661,51,11,1273121.6744860134,5,ANNUELLE,2.5M
32662,52,11,1289056.081695106,5,ANNUELLE,2.5M
32663,53,11,1307072.0720162855,5,ANNUELLE,2.5M
32664,54,11,1327524.2698242161,5,ANNUELLE,2.5M
32665,55,11,1350896.465322373,5,ANNUELLE,2.5M
32666,56,11,1377696.0961996743,5,ANNUELLE,2.5M
32667,57,11,1407478.5453334972,5,ANNUELLE,2.5M
32668,58,11,1440227.6745785943,5,ANNUELLE,2.5M
32669,59,11,1475336.463345176,5,ANNUELLE,2.5M
32670,60,11,1513177.667182487,5,ANNUELLE,2.5M
32671,20,12,981028.7565830031,5,ANNUELLE,2.5M
32672,21,12,981994.2610501761,5,ANNUELLE,2.5M
32673,22,12,983041.3900136931,5,ANNUELLE,2.5M
32674,23,12,984235.270427024,5,ANNUELLE,2.5M
32675,24,12,985588.8474053987,5,ANNUELLE,2.5M
32676,25,12,987144.3906765442,5,ANNUELLE,2.5M
32677,26,12,988890.2301605473,5,ANNUELLE,2.5M
32678,27,12,990873.4990387155,5,ANNUELLE,2.5M
32679,28,12,993173.0840752496,5,ANNUELLE,2.5M
32680,29,12,995849.7866660897,5,ANNUELLE,2.5M
32681,30,12,999027.0114201726,5,ANNUELLE,2.5M
32682,31,12,1002840.1044693905,5,ANNUELLE,2.5M
32683,32,12,1007277.5108667293,5,ANNUELLE,2.5M
32684,33,12,1012328.1561207834,5,ANNUELLE,2.5M
32685,34,12,1017923.2126817612,5,ANNUELLE,2.5M
32686,35,12,1024169.1328688532,5,ANNUELLE,2.5M
32687,36,12,1031039.7492300054,5,ANNUELLE,2.5M
32688,37,12,1038583.8252748544,5,ANNUELLE,2.5M
32689,38,12,1046766.0293141601,5,ANNUELLE,2.5M
32690,39,12,1055507.1457162602,5,ANNUELLE,2.5M
32691,40,12,1064715.259147799,5,ANNUELLE,2.5M
32692,41,12,1074192.274612094,5,ANNUELLE,2.5M
32693,42,12,1083949.090892196,5,ANNUELLE,2.5M
32694,43,12,1093899.2233641704,5,ANNUELLE,2.5M
32695,44,12,1104007.7879167325,5,ANNUELLE,2.5M
32696,45,12,1114244.8163935996,5,ANNUELLE,2.5M
32697,46,12,1124745.60820127,5,ANNUELLE,2.5M
32698,47,12,1135753.5488240025,5,ANNUELLE,2.5M
32699,48,12,1147553.0624293245,5,ANNUELLE,2.5M
32700,49,12,1160431.0153325892,5,ANNUELLE,2.5M
32701,50,12,1174730.1094303338,5,ANNUELLE,2.5M
32702,51,12,1190662.3314226773,5,ANNUELLE,2.5M
32703,52,12,1208515.4967588661,5,ANNUELLE,2.5M
32704,53,12,1228662.5658601588,5,ANNUELLE,2.5M
32705,54,12,1251442.991461002,5,ANNUELLE,2.5M
32706,55,12,1277307.9390096888,5,ANNUELLE,2.5M
32707,56,12,1306713.8793183682,5,ANNUELLE,2.5M
32708,57,12,1339233.9141555745,5,ANNUELLE,2.5M
32709,58,12,1374868.6441983155,5,ANNUELLE,2.5M
32710,59,12,1413041.981662386,5,ANNUELLE,2.5M
32711,60,12,1454144.030815815,5,ANNUELLE,2.5M
32712,20,13,896177.798904231,5,ANNUELLE,2.5M
32713,21,13,897244.6319837994,5,ANNUELLE,2.5M
32714,22,13,898416.3262679003,5,ANNUELLE,2.5M
32715,23,13,899757.2559758548,5,ANNUELLE,2.5M
32716,24,13,901283.070180735,5,ANNUELLE,2.5M
32717,25,13,903036.6968660465,5,ANNUELLE,2.5M
32718,26,13,905011.6527415158,5,ANNUELLE,2.5M
32719,27,13,907260.3740025624,5,ANNUELLE,2.5M
32720,28,13,909868.1744731741,5,ANNUELLE,2.5M
32721,29,13,912900.1272926328,5,ANNUELLE,2.5M
32722,30,13,916476.2627155714,5,ANNUELLE,2.5M
32723,31,13,920730.0318478702,5,ANNUELLE,2.5M
32724,32,13,925648.2415412343,5,ANNUELLE,2.5M
32725,33,13,931216.2885128511,5,ANNUELLE,2.5M
32726,34,13,937357.909790012,5,ANNUELLE,2.5M
32727,35,13,944168.4596233242,5,ANNUELLE,2.5M
32728,36,13,951614.9440709527,5,ANNUELLE,2.5M
32729,37,13,959740.2876241995,5,ANNUELLE,2.5M
32730,38,13,968508.5841824819,5,ANNUELLE,2.5M
32731,39,13,977845.8499638068,5,ANNUELLE,2.5M
32732,40,13,987663.995161924,5,ANNUELLE,2.5M
32733,41,13,997771.669272849,5,ANNUELLE,2.5M
32734,42,13,1008184.1714865936,5,ANNUELLE,2.5M
32735,43,13,1018817.8547068668,5,ANNUELLE,2.5M
32736,44,13,1029659.6356326796,5,ANNUELLE,2.5M
32737,45,13,1040722.6147288841,5,ANNUELLE,2.5M
32738,46,13,1052175.5047739842,5,ANNUELLE,2.5M
32739,47,13,1064289.7693379584,5,ANNUELLE,2.5M
32740,48,13,1077359.5530477557,5,ANNUELLE,2.5M
32741,49,13,1091694.3752130114,5,ANNUELLE,2.5M
32742,50,13,1107624.3845031909,5,ANNUELLE,2.5M
32743,51,13,1125369.8321320862,5,ANNUELLE,2.5M
32744,52,13,1145239.6456422096,5,ANNUELLE,2.5M
32745,53,13,1167595.4408098538,5,ANNUELLE,2.5M
32746,54,13,1192751.576457248,5,ANNUELLE,2.5M
32747,55,13,1221118.1180912259,5,ANNUELLE,2.5M
32748,56,13,1253157.369703293,5,ANNUELLE,2.5M
32749,57,13,1288460.435531726,5,ANNUELLE,2.5M
32750,58,13,1327047.663264857,5,ANNUELLE,2.5M
32751,59,13,1368366.6437686377,5,ANNUELLE,2.5M
32752,60,13,1412820.3168415762,5,ANNUELLE,2.5M
32753,20,14,825276.7296862492,5,ANNUELLE,2.5M
32754,21,14,826587.6463056237,5,ANNUELLE,2.5M
32755,22,14,828091.1841377164,5,ANNUELLE,2.5M
32756,23,14,829804.1719132253,5,ANNUELLE,2.5M
32757,24,14,831773.4816753401,5,ANNUELLE,2.5M
32758,25,14,833998.28128524,5,ANNUELLE,2.5M
32759,26,14,836537.5574842684,5,ANNUELLE,2.5M
32760,27,14,839480.4326246025,5,ANNUELLE,2.5M
32761,28,14,842890.3805697147,5,ANNUELLE,2.5M
32762,29,14,846886.662262546,5,ANNUELLE,2.5M
32763,30,14,851599.5391084091,5,ANNUELLE,2.5M
32764,31,14,857012.5824585734,5,ANNUELLE,2.5M
32765,32,14,863103.528211981,5,ANNUELLE,2.5M
32766,33,14,869788.8411801034,5,ANNUELLE,2.5M
32767,34,14,877156.3052400238,5,ANNUELLE,2.5M
32768,35,14,885168.8830418817,5,ANNUELLE,2.5M
32769,36,14,893868.007068702,5,ANNUELLE,2.5M
32770,37,14,903221.5418221366,5,ANNUELLE,2.5M
32771,38,14,913158.2267948743,5,ANNUELLE,2.5M
32772,39,14,923593.7907294615,5,ANNUELLE,2.5M
32773,40,14,934342.9248950764,5,ANNUELLE,2.5M
32774,41,14,945421.9720475777,5,ANNUELLE,2.5M
32775,42,14,956767.3447565238,5,ANNUELLE,2.5M
32776,43,14,968403.9480747039,5,ANNUELLE,2.5M
32777,44,14,980376.8310674417,5,ANNUELLE,2.5M
32778,45,14,992881.5393852802,5,ANNUELLE,2.5M
32779,46,14,1006200.2035267638,5,ANNUELLE,2.5M
32780,47,14,1020648.4130585229,5,ANNUELLE,2.5M
32781,48,14,1036526.6078741006,5,ANNUELLE,2.5M
32782,49,14,1054172.7075364431,5,ANNUELLE,2.5M
32783,50,14,1073827.5263760681,5,ANNUELLE,2.5M
32784,51,14,1095792.3194084354,5,ANNUELLE,2.5M
32785,52,14,1120407.4849463804,5,ANNUELLE,2.5M
32786,53,14,1147954.2705290215,5,ANNUELLE,2.5M
32787,54,14,1178850.344738771,5,ANNUELLE,2.5M
32788,55,14,1213566.6123034405,5,ANNUELLE,2.5M
32789,56,14,1251714.157586596,5,ANNUELLE,2.5M
32790,57,14,1293328.8137001512,5,ANNUELLE,2.5M
32791,58,14,1337875.7548884181,5,ANNUELLE,2.5M
32792,59,14,1385774.9528977543,5,ANNUELLE,2.5M
32793,60,14,1436512.233957311,5,ANNUELLE,2.5M
32794,20,15,763553.8054338652,5,ANNUELLE,2.5M
32795,21,15,765018.7053794882,5,ANNUELLE,2.5M
32796,22,15,766699.2641861307,5,ANNUELLE,2.5M
32797,23,15,768616.3617013427,5,ANNUELLE,2.5M
32798,24,15,770821.3816420165,5,ANNUELLE,2.5M
32799,25,15,773320.2319497925,5,ANNUELLE,2.5M
32800,26,15,776175.9615882394,5,ANNUELLE,2.5M
32801,27,15,779476.3553925458,5,ANNUELLE,2.5M
32802,28,15,783285.3373238703,5,ANNUELLE,2.5M
32803,29,15,787720.0874753348,5,ANNUELLE,2.5M
32804,30,15,792906.419249552,5,ANNUELLE,2.5M
32805,31,15,798820.9367037026,5,ANNUELLE,2.5M
32806,32,15,805433.9413503616,5,ANNUELLE,2.5M
32807,33,15,812657.2851883798,5,ANNUELLE,2.5M
32808,34,15,820573.806041185,5,ANNUELLE,2.5M
32809,35,15,829146.1316399059,5,ANNUELLE,2.5M
32810,36,15,838418.1947884406,5,ANNUELLE,2.5M
32811,37,15,848359.5800897771,5,ANNUELLE,2.5M
32812,38,15,858901.9233884754,5,ANNUELLE,2.5M
32813,39,15,869964.5201733549,5,ANNUELLE,2.5M
32814,40,15,881364.8418241539,5,ANNUELLE,2.5M
32815,41,15,893136.2623867234,5,ANNUELLE,2.5M
32816,42,15,905249.6118042341,5,ANNUELLE,2.5M
32817,43,15,917758.6458205195,5,ANNUELLE,2.5M
32818,44,15,930734.1129939075,5,ANNUELLE,2.5M
32819,45,15,944383.2675934221,5,ANNUELLE,2.5M
32820,46,15,959008.7522960252,5,ANNUELLE,2.5M
32821,47,15,974919.3524787374,5,ANNUELLE,2.5M
32822,48,15,992424.3870043387,5,ANNUELLE,2.5M
32823,49,15,1011880.1288205902,5,ANNUELLE,2.5M
32824,50,15,1033522.3011364515,5,ANNUELLE,2.5M
32825,51,15,1057634.6800617971,5,ANNUELLE,2.5M
32826,52,15,1084529.3294869424,5,ANNUELLE,2.5M
32827,53,15,1114496.564264907,5,ANNUELLE,2.5M
32828,54,15,1147963.7094818384,5,ANNUELLE,2.5M
32829,55,15,1185414.0253393836,5,ANNUELLE,2.5M
32830,56,15,1226474.1964488698,5,ANNUELLE,2.5M
32831,57,15,1271191.8474872923,5,ANNUELLE,2.5M
32832,58,15,1319051.6248567686,5,ANNUELLE,2.5M
32833,59,15,1370497.7356852167,5,ANNUELLE,2.5M
32834,60,15,1425052.7230318023,5,ANNUELLE,2.5M
32835,20,16,710175.4790777764,5,ANNUELLE,2.5M
32836,21,16,711808.2005192207,5,ANNUELLE,2.5M
32837,22,16,713682.0535683312,5,ANNUELLE,2.5M
32838,23,16,715822.4521349419,5,ANNUELLE,2.5M
32839,24,16,718286.4340336822,5,ANNUELLE,2.5M
32840,25,16,721084.2751682719,5,ANNUELLE,2.5M
32841,26,16,724278.4503835535,5,ANNUELLE,2.5M
32842,27,16,727957.1894104313,5,ANNUELLE,2.5M
32843,28,16,732183.525428462,5,ANNUELLE,2.5M
32844,29,16,737071.235917369,5,ANNUELLE,2.5M
32845,30,16,742738.4924244807,5,ANNUELLE,2.5M
32846,31,16,749155.0834818057,5,ANNUELLE,2.5M
32847,32,16,756286.3396996856,5,ANNUELLE,2.5M
32848,33,16,764041.4785818409,5,ANNUELLE,2.5M
32849,34,16,772501.926455258,5,ANNUELLE,2.5M
32850,35,16,781633.3852853113,5,ANNUELLE,2.5M
32851,36,16,791480.603853804,5,ANNUELLE,2.5M
32852,37,16,802015.1994335356,5,ANNUELLE,2.5M
32853,38,16,813171.5609702794,5,ANNUELLE,2.5M
32854,39,16,824869.9654767285,5,ANNUELLE,2.5M
32855,40,16,836945.0508048504,5,ANNUELLE,2.5M
32856,41,16,849460.2743597765,5,ANNUELLE,2.5M
32857,42,16,862413.1831289434,5,ANNUELLE,2.5M
32858,43,16,875880.7238658392,5,ANNUELLE,2.5M
32859,44,16,889946.0808863731,5,ANNUELLE,2.5M
32860,45,16,904836.4982264335,5,ANNUELLE,2.5M
32861,46,16,920849.7690340714,5,ANNUELLE,2.5M
32862,47,16,938303.9652595073,5,ANNUELLE,2.5M
32863,48,16,957526.184727797,5,ANNUELLE,2.5M
32864,49,16,978868.3339238544,5,ANNUELLE,2.5M
32865,50,16,1002551.487970358,5,ANNUELLE,2.5M
32866,51,16,1028835.4642803525,5,ANNUELLE,2.5M
32867,52,16,1058041.2226725933,5,ANNUELLE,2.5M
32868,53,16,1090469.575950249,5,ANNUELLE,2.5M
32869,54,16,1126560.4931550599,5,ANNUELLE,2.5M
32870,55,16,1166807.3235026589,5,ANNUELLE,2.5M
32871,56,16,1210848.5396592799,5,ANNUELLE,2.5M
32872,57,16,1258746.6146664682,5,ANNUELLE,2.5M
32873,58,16,1310010.552021841,5,ANNUELLE,2.5M
32874,59,16,1365115.3295500753,5,ANNUELLE,2.5M
32875,60,16,1423619.253581457,5,ANNUELLE,2.5M
32876,20,17,663689.6395718477,5,ANNUELLE,2.5M
32877,21,17,665505.7701377864,5,ANNUELLE,2.5M
32878,22,17,667591.2993522716,5,ANNUELLE,2.5M
32879,23,17,669977.2177592566,5,ANNUELLE,2.5M
32880,24,17,672724.1128944391,5,ANNUELLE,2.5M
32881,25,17,675842.4145056822,5,ANNUELLE,2.5M
32882,26,17,679395.5179094977,5,ANNUELLE,2.5M
32883,27,17,683470.884273702,5,ANNUELLE,2.5M
32884,28,17,688129.2723195887,5,ANNUELLE,2.5M
32885,29,17,693478.0300081826,5,ANNUELLE,2.5M
32886,30,17,699627.949757663,5,ANNUELLE,2.5M
32887,31,17,706544.1959680367,5,ANNUELLE,2.5M
32888,32,17,714188.9899435061,5,ANNUELLE,2.5M
32889,33,17,722471.8622984443,5,ANNUELLE,2.5M
32890,34,17,731476.0444828129,5,ANNUELLE,2.5M
32891,35,17,741168.6909321811,5,ANNUELLE,2.5M
32892,36,17,751595.7874121697,5,ANNUELLE,2.5M
32893,37,17,762730.9344674326,5,ANNUELLE,2.5M
32894,38,17,774509.0412711727,5,ANNUELLE,2.5M
32895,39,17,786864.858767448,5,ANNUELLE,2.5M
32896,40,17,799661.7013984062,5,ANNUELLE,2.5M
32897,41,17,812986.7491741428,5,ANNUELLE,2.5M
32898,42,17,826859.0164520022,5,ANNUELLE,2.5M
32899,43,17,841367.1448398083,5,ANNUELLE,2.5M
32900,44,17,856613.7727511909,5,ANNUELLE,2.5M
32901,45,17,872823.1617437312,5,ANNUELLE,2.5M
32902,46,17,890302.7476661161,5,ANNUELLE,2.5M
32903,47,17,909387.5040280021,5,ANNUELLE,2.5M
32904,48,17,930401.7863574377,5,ANNUELLE,2.5M
32905,49,17,953684.1606392369,5,ANNUELLE,2.5M
32906,50,17,979435.1712257282,5,ANNUELLE,2.5M
32907,51,17,1007923.6821048574,5,ANNUELLE,2.5M
32908,52,17,1039480.7789069175,5,ANNUELLE,2.5M
32909,53,17,1074420.081217527,5,ANNUELLE,2.5M
32910,54,17,1113191.846533471,5,ANNUELLE,2.5M
32911,55,17,1156297.4938851544,5,ANNUELLE,2.5M
32912,56,17,1203389.551501715,5,ANNUELLE,2.5M
32913,57,17,1254550.8810286368,5,ANNUELLE,2.5M
32914,58,17,1309319.3641560208,5,ANNUELLE,2.5M
32915,59,17,1368201.52678823,5,ANNUELLE,2.5M
32916,60,17,1430790.2933955663,5,ANNUELLE,2.5M
32917,20,18,622970.1594396362,5,ANNUELLE,2.5M
32918,21,18,624987.2732007429,5,ANNUELLE,2.5M
32919,22,18,627305.712116551,5,ANNUELLE,2.5M
32920,23,18,629960.0593205574,5,ANNUELLE,2.5M
32921,24,18,633010.7309181138,5,ANNUELLE,2.5M
32922,25,18,636469.5635727565,5,ANNUELLE,2.5M
32923,26,18,640399.7093399575,5,ANNUELLE,2.5M
32924,27,18,644886.5571321393,5,ANNUELLE,2.5M
32925,28,18,649985.6949735946,5,ANNUELLE,2.5M
32926,29,18,655798.159719182,5,ANNUELLE,2.5M
32927,30,18,662429.470003469,5,ANNUELLE,2.5M
32928,31,18,669841.8372077027,5,ANNUELLE,2.5M
32929,32,18,677997.1667497606,5,ANNUELLE,2.5M
32930,33,18,686807.987274218,5,ANNUELLE,2.5M
32931,34,18,696358.0134673121,5,ANNUELLE,2.5M
32932,35,18,706616.1584979991,5,ANNUELLE,2.5M
32933,36,18,717629.6767833449,5,ANNUELLE,2.5M
32934,37,18,729372.2209882776,5,ANNUELLE,2.5M
32935,38,18,741791.7409444944,5,ANNUELLE,2.5M
32936,39,18,754848.0691102244,5,ANNUELLE,2.5M
32937,40,18,768427.5623656255,5,ANNUELLE,2.5M
32938,41,18,782636.4014915957,5,ANNUELLE,2.5M
32939,42,18,797504.956713093,5,ANNUELLE,2.5M
32940,43,18,813139.7488435978,5,ANNUELLE,2.5M
32941,44,18,829641.949575382,5,ANNUELLE,2.5M
32942,45,18,847245.9135729845,5,ANNUELLE,2.5M
32943,46,18,866275.2589211895,5,ANNUELLE,2.5M
32944,47,18,887063.2797225999,5,ANNUELLE,2.5M
32945,48,18,909922.9492351294,5,ANNUELLE,2.5M
32946,49,18,935174.3633033434,5,ANNUELLE,2.5M
32947,50,18,963027.0208312965,5,ANNUELLE,2.5M
32948,51,18,993759.7900823544,5,ANNUELLE,2.5M
32949,52,18,1027715.8880221683,5,ANNUELLE,2.5M
32950,53,18,1065219.275423798,5,ANNUELLE,2.5M
32951,54,18,1106728.4223122636,5,ANNUELLE,2.5M
32952,55,18,1152756.0557451686,5,ANNUELLE,2.5M
32953,56,18,1202973.3396765464,5,ANNUELLE,2.5M
32954,57,18,1257488.5690879393,5,ANNUELLE,2.5M
32955,58,18,1315867.9912302028,5,ANNUELLE,2.5M
32956,59,18,1378650.0915940725,5,ANNUELLE,2.5M
32957,60,18,1445473.5813995204,5,ANNUELLE,2.5M
32958,20,19,587131.6055801635,5,ANNUELLE,2.5M
32959,21,19,589369.9736673841,5,ANNUELLE,2.5M
32960,22,19,591943.2369339376,5,ANNUELLE,2.5M
32961,23,19,594886.1755991781,5,ANNUELLE,2.5M
32962,24,19,598260.2016501753,5,ANNUELLE,2.5M
32963,25,19,602077.4353603959,5,ANNUELLE,2.5M
32964,26,19,606399.5056315595,5,ANNUELLE,2.5M
32965,27,19,611307.0556631202,5,ANNUELLE,2.5M
32966,28,19,616850.484508037,5,ANNUELLE,2.5M
32967,29,19,623126.3458244456,5,ANNUELLE,2.5M
32968,30,19,630236.5152713481,5,ANNUELLE,2.5M
32969,31,19,638142.8285924006,5,ANNUELLE,2.5M
32970,32,19,646809.3963151667,5,ANNUELLE,2.5M
32971,33,19,656150.3657764627,5,ANNUELLE,2.5M
32972,34,19,666250.3507881602,5,ANNUELLE,2.5M
32973,35,19,677079.9537181146,5,ANNUELLE,2.5M
32974,36,19,688686.0266690966,5,ANNUELLE,2.5M
32975,37,19,701053.935234222,5,ANNUELLE,2.5M
32976,38,19,714154.3497027473,5,ANNUELLE,2.5M
32977,39,19,727967.4908221727,5,ANNUELLE,2.5M
32978,40,19,742398.1889855347,5,ANNUELLE,2.5M
32979,41,19,757562.8203884017,5,ANNUELLE,2.5M
32980,42,19,773508.5315827832,5,ANNUELLE,2.5M
32981,43,19,790340.7545817278,5,ANNUELLE,2.5M
32982,44,19,808171.0476372557,5,ANNUELLE,2.5M
32983,45,19,827249.4574946496,5,ANNUELLE,2.5M
32984,46,19,847898.8561917699,5,ANNUELLE,2.5M
32985,47,19,870442.6162661901,5,ANNUELLE,2.5M
32986,48,19,895177.6475198728,5,ANNUELLE,2.5M
32987,49,19,922432.2714086762,5,ANNUELLE,2.5M
32988,50,19,952425.6934732904,5,ANNUELLE,2.5M
32989,51,19,985448.4444567445,5,ANNUELLE,2.5M
32990,52,19,1021853.5482658038,5,ANNUELLE,2.5M
32991,53,19,1061973.1449182928,5,ANNUELLE,2.5M
32992,54,19,1106276.6312792895,5,ANNUELLE,2.5M
32993,55,19,1155293.2343596283,5,ANNUELLE,2.5M
32994,56,19,1208716.932123418,5,ANNUELLE,2.5M
32995,57,19,1266681.7860207309,5,ANNUELLE,2.5M
32996,58,19,1328781.741891295,5,ANNUELLE,2.5M
32997,59,19,1395598.5710780998,5,ANNUELLE,2.5M
32998,60,19,1466829.0428472827,5,ANNUELLE,2.5M
32999,20,20,555470.0311834553,5,ANNUELLE,2.5M
33000,21,20,557950.5997277334,5,ANNUELLE,2.5M
33001,22,20,560798.1497112395,5,ANNUELLE,2.5M
33002,23,20,564048.6744160944,5,ANNUELLE,2.5M
33003,24,20,567763.5949403001,5,ANNUELLE,2.5M
33004,25,20,571954.0571689118,5,ANNUELLE,2.5M
33005,26,20,576677.6470024477,5,ANNUELLE,2.5M
33006,27,20,582010.2182260498,5,ANNUELLE,2.5M
33007,28,20,587998.5538256369,5,ANNUELLE,2.5M
33008,29,20,594736.1456451031,5,ANNUELLE,2.5M
33009,30,20,602323.7175930246,5,ANNUELLE,2.5M
33010,31,20,610725.0404819692,5,ANNUELLE,2.5M
33011,32,20,619905.2480899595,5,ANNUELLE,2.5M
33012,33,20,629780.3459910968,5,ANNUELLE,2.5M
33013,34,20,640435.872238283,5,ANNUELLE,2.5M
33014,35,20,651842.5247129339,5,ANNUELLE,2.5M
33015,36,20,664057.6484774015,5,ANNUELLE,2.5M
33016,37,20,677087.1987420999,5,ANNUELLE,2.5M
33017,38,20,690920.5329111262,5,ANNUELLE,2.5M
33018,39,20,705554.1392187576,5,ANNUELLE,2.5M
33019,40,20,720903.3556040018,5,ANNUELLE,2.5M
33020,41,20,737099.6581611796,5,ANNUELLE,2.5M
33021,42,20,754189.6412729266,5,ANNUELLE,2.5M
33022,43,20,772288.5924353478,5,ANNUELLE,2.5M
33023,44,20,791523.2609275826,5,ANNUELLE,2.5M
33024,45,20,812143.8526453993,5,ANNUELLE,2.5M
33025,46,20,834464.6227767,5,ANNUELLE,2.5M
33026,47,20,858794.7779340281,5,ANNUELLE,2.5M
33027,48,20,885439.2877031371,5,ANNUELLE,2.5M
33028,49,20,914735.454554191,5,ANNUELLE,2.5M
33029,50,20,946913.5725810417,5,ANNUELLE,2.5M
33030,51,20,982273.5578754698,5,ANNUELLE,2.5M
33031,52,20,1021176.2076853747,5,ANNUELLE,2.5M
33032,53,20,1063964.0644018757,5,ANNUELLE,2.5M
33033,54,20,1111121.9907544348,5,ANNUELLE,2.5M
33034,55,20,1163200.4132343908,5,ANNUELLE,2.5M
33035,56,20,1219916.037262048,5,ANNUELLE,2.5M
33036,57,20,1281428.813429974,5,ANNUELLE,2.5M
33037,58,20,1347369.7102434188,5,ANNUELLE,2.5M
33038,59,20,1418375.9129287733,5,ANNUELLE,2.5M
33039,60,20,1494201.4099794107,5,ANNUELLE,2.5M
33040,20,5,11985153.286905302,5,UNIQUE,2.5M
33041,21,5,11986344.607936893,5,UNIQUE,2.5M
33042,22,5,11987592.359188609,5,UNIQUE,2.5M
33043,23,5,11989056.17060179,5,UNIQUE,2.5M
33044,24,5,11990703.827571595,5,UNIQUE,2.5M
33045,25,5,11992576.009141041,5,UNIQUE,2.5M
33046,26,5,11994474.004870864,5,UNIQUE,2.5M
33047,27,5,11996386.898986714,5,UNIQUE,2.5M
33048,28,5,11998454.79640177,5,UNIQUE,2.5M
33049,29,5,12000796.884045145,5,UNIQUE,2.5M
33050,30,5,12003764.037366142,5,UNIQUE,2.5M
33051,31,5,12007771.508006744,5,UNIQUE,2.5M
33052,32,5,12012719.176495314,5,UNIQUE,2.5M
33053,33,5,12018482.886688476,5,UNIQUE,2.5M
33054,34,5,12024746.965299748,5,UNIQUE,2.5M
33055,35,5,12031880.970822424,5,UNIQUE,2.5M
33056,36,5,12039914.051813962,5,UNIQUE,2.5M
33057,37,5,12049211.59441211,5,UNIQUE,2.5M
33058,38,5,12059876.517321283,5,UNIQUE,2.5M
33059,39,5,12071869.80216804,5,UNIQUE,2.5M
33060,40,5,12085078.660155352,5,UNIQUE,2.5M
33061,41,5,12098951.587975733,5,UNIQUE,2.5M
33062,42,5,12113551.624098422,5,UNIQUE,2.5M
33063,43,5,12128507.50614137,5,UNIQUE,2.5M
33064,44,5,12143545.86324974,5,UNIQUE,2.5M
33065,45,5,12158278.382321078,5,UNIQUE,2.5M
33066,46,5,12172722.023648331,5,UNIQUE,2.5M
33067,47,5,12187180.506055085,5,UNIQUE,2.5M
33068,48,5,12201998.429780796,5,UNIQUE,2.5M
33069,49,5,12217481.464053884,5,UNIQUE,2.5M
33070,50,5,12233998.763149833,5,UNIQUE,2.5M
33071,51,5,12251413.255989347,5,UNIQUE,2.5M
33072,52,5,12269937.38745462,5,UNIQUE,2.5M
33073,53,5,12290262.888852209,5,UNIQUE,2.5M
33074,54,5,12313284.974567983,5,UNIQUE,2.5M
33075,55,5,12340534.137166427,5,UNIQUE,2.5M
33076,56,5,12373864.124235883,5,UNIQUE,2.5M
33077,57,5,12412295.397738859,5,UNIQUE,2.5M
33078,58,5,12455946.360047938,5,UNIQUE,2.5M
33079,59,5,12503036.267808618,5,UNIQUE,2.5M
33080,60,5,12554913.11258655,5,UNIQUE,2.5M
33081,20,6,11609421.236775732,5,UNIQUE,2.5M
33082,21,6,11611168.34094083,5,UNIQUE,2.5M
33083,22,6,11613019.713290863,5,UNIQUE,2.5M
33084,23,6,11615157.328526007,5,UNIQUE,2.5M
33085,24,6,11617531.96652904,5,UNIQUE,2.5M
33086,25,6,11620166.542064078,5,UNIQUE,2.5M
33087,26,6,11622855.327020222,5,UNIQUE,2.5M
33088,27,6,11625662.09797444,5,UNIQUE,2.5M
33089,28,6,11628827.364394577,5,UNIQUE,2.5M
33090,29,6,11632510.29468964,5,UNIQUE,2.5M
33091,30,6,11637110.676682284,5,UNIQUE,2.5M
33092,31,6,11643109.088125587,5,UNIQUE,2.5M
33093,32,6,11650371.385366905,5,UNIQUE,2.5M
33094,33,6,11658778.2797184,5,UNIQUE,2.5M
